Date,Holdings,UniverseSize,Equity
2008-09-04,SHV TLT,16,0.827442172788253
2008-09-05,SHV TLT,16,0.8320576258356072
2008-09-08,SHV TLT,16,0.8270394657788742
2008-09-09,TLT SHV,16,0.8313408888680344
2008-09-10,TLT SHV,16,0.8320906216349838
2008-09-11,TLT SHV,16,0.8358139058703117
2008-09-12,SHV TLT,16,0.8336370730968645
2008-09-15,SHV TLT,16,0.834380967192208
2008-09-16,SHV TLT,16,0.8541677392367489
2008-09-17,SHV TLT,16,0.8471432314815548
2008-09-18,SHV TLT,16,0.8446249040397792
2008-09-19,SHV TLT,16,0.8251480757795104
2008-09-22,SHV TLT,16,0.8206343764837828
2008-09-23,SHV TLT,16,0.8239958423407141
2008-09-24,SHV GLD,16,0.8252258972035891
2008-09-25,SHV GLD,16,0.8182034669140227
2008-09-26,SHV TLT,16,0.8166413310085459
2008-09-29,SHV GLD,16,0.821209771182165
2008-09-30,SHV GLD,16,0.8225493908242036
2008-10-01,SHV GLD,16,0.8173439198429846
2008-10-02,SHV C,16,0.8097792006981528
2008-10-03,SHV C,16,0.7444188523272718
2008-10-06,SHV TLT,16,0.7012438888074354
2008-10-07,SHV TLT,16,0.6998359239599455
2008-10-08,SHV TLT,16,0.7048860552555019
2008-10-09,SHV TLT,16,0.6964196971452802
2008-10-10,SHV GLD,16,0.6931537152198066
2008-10-13,SHV TLT,16,0.668983558204255
2008-10-14,SHV TLT,16,0.6658564244898305
2008-10-15,SHV GLD,16,0.6656865912357731
2008-10-16,SHV GLD,16,0.6666566103671814
2008-10-17,SHV GLD,16,0.6448547174900727
2008-10-20,SHV,16,0.6471992152605235
2008-10-21,SHV,16,0.6470999746256693
2008-10-22,SHV,16,0.6469424416635227
2008-10-23,SHV TLT,16,0.6469309709296979
2008-10-24,SHV TLT,16,0.6502328250504432
2008-10-27,SHV TLT,16,0.6465908968494677
2008-10-28,SHV,16,0.6413823599121458
2008-10-29,SHV,16,0.6410519189996174
2008-10-30,SHV,16,0.6413603791153092
2008-10-31,SHV,16,0.6417278335319624
2008-11-03,SHV,16,0.6423867508818953
2008-11-04,SHV,16,0.6417061062603162
2008-11-05,SHV TLT,16,0.6415196150151239
2008-11-06,SHV TLT,16,0.6407610759105979
2008-11-07,SHV TLT,16,0.6408572057192857
2008-11-10,SHV TLT,16,0.6382891755555835
2008-11-11,SHV XOM,16,0.6427796478028639
2008-11-12,SHV TLT,16,0.6363425449872505
2008-11-13,SHV TLT,16,0.6342165751999228
2008-11-14,SHV,16,0.6346717350137191
2008-11-17,SHV,16,0.634632548251359
2008-11-18,SHV,16,0.6353982890375355
2008-11-19,SHV XOM,16,0.63538577330078
2008-11-20,TLT SHV,16,0.6164853440024854
2008-11-21,TLT SHV,16,0.6209996535712585
2008-11-24,TLT XOM,16,0.6170632206163073
2008-11-25,SHV TLT,16,0.6282137808422856
2008-11-26,TLT SHV,16,0.6306148630382159
2008-11-28,TLT XOM,16,0.6319102692356615
2008-12-01,SHV TLT,16,0.6321156464085455
2008-12-02,TLT SHV,16,0.6343666952305638
2008-12-03,TLT SHV,16,0.6395245426790255
2008-12-04,SHV TLT,16,0.6422102680868881
2008-12-05,TLT SHV,16,0.644830592476476
2008-12-08,SHV TLT,16,0.6404404769611107
2008-12-09,SHV TLT,16,0.6408066738428715
2008-12-10,TLT SHV,16,0.643403909508161
2008-12-11,TLT SHV,16,0.6458496126898726
2008-12-12,TLT SHV,16,0.6472256406717743
2008-12-15,TLT SHV,16,0.6465221234156464
2008-12-16,TLT SHV,16,0.6584248327305192
2008-12-17,TLT GLD,16,0.6698671929066261
2008-12-18,TLT SHV,16,0.6675450360254143
2008-12-19,TLT SHV,16,0.6691669048135169
2008-12-22,TLT SHV,16,0.6720155269198583
2008-12-23,TLT SHV,16,0.6659488560114691
2008-12-24,TLT SHV,16,0.6678746332094766
2008-12-26,TLT SHV,16,0.6703931679041817
2008-12-29,TLT GLD,16,0.6705426795254582
2008-12-30,TLT GLD,16,0.6658166564809986
2008-12-31,TLT SHV,16,0.664014776482019
2009-01-02,TLT GLD,16,0.6592635222437883
2009-01-05,TLT GLD,16,0.6382229146533863
2009-01-06,TLT EEM,16,0.6256939319131664
2009-01-07,EEM EFA,16,0.6196650371257747
2009-01-08,C XLV,16,0.6011316494972796
2009-01-09,TLT XLV,16,0.6110499141314043
2009-01-12,TLT XLV,16,0.609076652273236
2009-01-13,TLT XLV,16,0.6093904790221066
2009-01-14,TLT XLV,16,0.6100348480979323
2009-01-15,XLV TLT,16,0.6156242548867408
2009-01-16,XLV TLT,16,0.6132037248026152
2009-01-20,GLD XLV,16,0.6081688051610504
2009-01-21,GLD XLV,16,0.6049294775915761
2009-01-22,GLD XLV,16,0.6054443672149387
2009-01-23,GLD XLV,16,0.6152982983455694
2009-01-26,GLD XLV,16,0.6281630399208912
2009-01-27,GLD XLV,16,0.625636575470651
2009-01-28,GLD XLV,16,0.63198207927659
2009-01-29,XLV GLD,16,0.6235752896112235
2009-01-30,XLV GLD,16,0.6383876402718139
2009-02-02,GLD XLV,16,0.6286543908422743
2009-02-03,XLV GLD,16,0.6334149867430169
2009-02-04,XLV GLD,16,0.641124145008929
2009-02-05,GLD XLV,16,0.6403251296884295
2009-02-06,GLD XLV,16,0.640678070924458
2009-02-09,GLD XLV,16,0.6405132587593128
2009-02-10,XLV XLE,16,0.6416995200802796
2009-02-11,GLD QQQ,16,0.6184639835221747
2009-02-12,GLD XLV,16,0.6196246697273757
2009-02-13,GLD XLV,16,0.6249687630237073
2009-02-17,GLD QQQ,16,0.6262920976481627
2009-02-18,GLD SHV,16,0.6248172337476261
2009-02-19,GLD,16,0.6267150635269563
2009-02-20,GLD,16,0.6403719516268334
2009-02-23,GLD,16,0.631158412882895
2009-02-24,GLD SHV,16,0.6373739741422803
2009-02-25,GLD,16,0.628076412820653
2009-02-26,GLD,16,0.6146834328526353
2009-02-27,GLD,16,0.6252917012632047
2009-03-02,GLD,16,0.6192582691545302
2009-03-03,GLD,16,0.6023513050177814
2009-03-04,GLD,16,0.5983732106868447
2009-03-05,GLD EEM,16,0.5958871484798044
2009-03-06,GLD,16,0.6059825568070253
2009-03-09,GLD,16,0.6091507701742561
2009-03-10,GLD,16,0.5909996746995418
2009-03-11,SHV,16,0.5829010978119918
2009-03-12,GLD,16,0.5820685939602951
2009-03-13,GLD,16,0.5917300177115903
2009-03-16,GLD SHV,16,0.581262529580046
2009-03-17,EEM,16,0.5799855577951551
2009-03-18,EEM GLD,16,0.5876500892183754
2009-03-19,GLD EEM,16,0.6158801147262725
2009-03-20,GLD SHV,16,0.6091350505990745
2009-03-23,GLD TLT,16,0.6082939045185377
2009-03-24,SHV GLD,16,0.5928889357557229
2009-03-25,SHV GLD,16,0.5933102193799539
2009-03-26,EEM SHV,16,0.5987856125861396
2009-03-27,SHV EEM,16,0.5936909831986247
2009-03-30,SHV EEM,16,0.5790047303900995
2009-03-31,SHV TLT,16,0.5836477945683445
2009-04-01,SHV EEM,16,0.5870304010451953
2009-04-02,EEM XLK,16,0.6074559970379341
2009-04-03,SHV EEM,16,0.6130416978628006
2009-04-06,EEM SHV,16,0.6156463167482454
2009-04-07,XLK EEM,16,0.6091857151525228
2009-04-08,XLK SHV,16,0.6092645377630169
2009-04-09,SHV EEM,16,0.615637691802878
2009-04-13,EEM QQQ,16,0.6173362585183682
2009-04-14,C EEM,16,0.6160847454045847
2009-04-15,C EEM,16,0.5927117045081958
2009-04-16,C GE,16,0.6167198594430389
2009-04-17,C GE,16,0.6224695856679296
2009-04-20,C GE,16,0.5569325376095993
2009-04-21,C GE,16,0.47551502304410265
2009-04-22,C QQQ,16,0.5335049184389432
2009-04-23,C XLK,16,0.5445661320043694
2009-04-24,C QQQ,16,0.540670368773176
2009-04-27,QQQ C,16,0.5262538503156386
2009-04-28,QQQ XLK,16,0.5135863968920548
2009-04-29,QQQ XLK,16,0.5185336434212572
2009-04-30,QQQ XLK,16,0.5285931077366127
2009-05-01,QQQ XLK,16,0.5251004509241086
2009-05-04,QQQ XLK,16,0.5326402359416411
2009-05-05,QQQ GE,16,0.5359973759934252
2009-05-06,QQQ GE,16,0.5427449647471426
2009-05-07,QQQ GE,16,0.5593127587204072
2009-05-08,GE QQQ,16,0.554534120901366
2009-05-11,GE EFA,16,0.5485153178070897
2009-05-12,GE EFA,16,0.5491479209276371
2009-05-13,GE EFA,16,0.5222690657389626
2009-05-14,GE EEM,16,0.509930775388348
2009-05-15,GE EEM,16,0.5207958803063778
2009-05-18,GE EEM,16,0.5276782991933582
2009-05-19,XLV GE,16,0.5444190096427188
2009-05-20,EFA EEM,16,0.5502455617721881
2009-05-21,EFA GE,16,0.5380326403972211
2009-05-22,EFA GLD,16,0.5384048480019772
2009-05-26,GLD EFA,16,0.5299146664758011
2009-05-27,EFA GLD,16,0.5413025965119972
2009-05-28,EFA GLD,16,0.5392591006709195
2009-05-29,GLD EFA,16,0.5482596633709513
2009-06-01,GLD EFA,16,0.5573214473376588
2009-06-02,GLD EFA,16,0.5571465558441693
2009-06-03,EFA GLD,16,0.5539502677289612
2009-06-04,XLV EFA,16,0.5495345161178025
2009-06-05,EFA GLD,16,0.5447104766399776
2009-06-08,XLV EEM,16,0.5338293662306338
2009-06-09,XLV XOM,16,0.5364937475093342
2009-06-10,EEM EFA,16,0.5367042470485885
2009-06-11,EEM MSFT,16,0.5334728767980037
2009-06-12,MSFT EFA,16,0.5373072879621595
2009-06-15,MSFT XOM,16,0.5363465670663621
2009-06-16,MSFT XOM,16,0.5417013305205863
2009-06-17,MSFT XOM,16,0.5336273742788803
2009-06-18,MSFT XOM,16,0.5356281919752971
2009-06-19,MSFT XLV,16,0.5421787935593599
2009-06-22,MSFT XLK,16,0.5371135957454836
2009-06-23,MSFT XLK,16,0.5269817299386463
2009-06-24,MSFT XLK,16,0.5298546012792928
2009-06-25,MSFT XLK,16,0.529628636805557
2009-06-26,MSFT XLK,16,0.5355157243139964
2009-06-29,MSFT XLK,16,0.5368903732931987
2009-06-30,MSFT XLK,16,0.5439015214765928
2009-07-01,MSFT XLK,16,0.5439218487236117
2009-07-02,MSFT XLK,16,0.5373783722637674
2009-07-06,MSFT XLK,16,0.5258175855193646
2009-07-07,MSFT XLK,16,0.525233596148466
2009-07-08,MSFT QQQ,16,0.5100635209874882
2009-07-09,MSFT TLT,16,0.5141694625451648
2009-07-10,MSFT TLT,16,0.5097071197256038
2009-07-13,MSFT TLT,16,0.5142447806248849
2009-07-14,MSFT TLT,16,0.5190564916028801
2009-07-15,MSFT TLT,16,0.5194885293942904
2009-07-16,MSFT SHV,16,0.521386401940671
2009-07-17,MSFT XLK,16,0.526011338995262
2009-07-20,MSFT XLK,16,0.5303555107251009
2009-07-21,MSFT XLK,16,0.5350116435991061
2009-07-22,MSFT XLV,16,0.5350015460575449
2009-07-23,MSFT XLV,16,0.5370961141430577
2009-07-24,MSFT XLV,16,0.5285568367199817
2009-07-27,XLV XLK,16,0.5297728063439917
2009-07-28,XLV XLK,16,0.5273896112954481
2009-07-29,XLV QQQ,16,0.5276591574506856
2009-07-30,XLV QQQ,16,0.5365101573240328
2009-07-31,XLV QQQ,16,0.5306819126350651
2009-08-03,QQQ XLK,16,0.5323501617226649
2009-08-04,EEM QQQ,16,0.5303513553777024
2009-08-05,QQQ EFA,16,0.5311750252794636
2009-08-06,XLF QQQ,16,0.5288007409188314
2009-08-07,XLF EFA,16,0.5267188481992643
2009-08-10,XLF GE,16,0.5266096974470599
2009-08-11,XLF GE,16,0.5209791287405006
2009-08-12,GE IWM,16,0.500128059468415
2009-08-13,SPY EFA,16,0.5153349462058441
2009-08-14,XLF SPY,16,0.5164285770319943
2009-08-17,XLF SPY,16,0.500621643747752
2009-08-18,C XLV,16,0.4979079074372937
2009-08-19,SPY C,16,0.4960663011958409
2009-08-20,SPY C,16,0.5072443641242198
2009-08-21,SPY C,16,0.538261434204527
2009-08-24,C SPY,16,0.5610119399655235
2009-08-25,C XLV,16,0.5564339085868406
2009-08-26,XLV EFA,16,0.5475186011519164
2009-08-27,XLV SPY,16,0.5485650253113111
2009-08-28,C SPY,16,0.5517514422455216
2009-08-31,C XLF,16,0.5327359622552174
2009-09-01,C XLF,16,0.5289343142318422
2009-09-02,C XLF,16,0.48755637290032905
2009-09-03,C XLF,16,0.5089601066033033
2009-09-04,C TLT,16,0.5181561045273853
2009-09-08,C XLF,16,0.5182544441313909
2009-09-09,C GE,16,0.501727801310049
2009-09-10,C EFA,16,0.4977469753093599
2009-09-11,C EFA,16,0.5088636936723187
2009-09-14,C GLD,16,0.4935999053438688
2009-09-15,C EFA,16,0.4866457470017424
2009-09-16,GE GLD,16,0.4804330270206294
2009-09-17,GE EFA,16,0.48907509398664284
2009-09-18,GE XLV,16,0.4892747448628728
2009-09-21,IWM EFA,16,0.479009285356733
2009-09-22,XLV MSFT,16,0.48672393745518594
2009-09-23,MSFT GLD,16,0.48962721232164064
2009-09-24,MSFT GE,16,0.48963077531719923
2009-09-25,MSFT GE,16,0.4772696704155524
2009-09-28,MSFT GE,16,0.4781850589443183
2009-09-29,GE MSFT,16,0.4874677834320307
2009-09-30,QQQ GE,16,0.48441876782196897
2009-10-01,QQQ GE,16,0.4752779701637336
2009-10-02,GE GLD,16,0.4545033511299475
2009-10-05,GLD GE,16,0.45804910525334
2009-10-06,TLT GLD,16,0.472284023852985
2009-10-07,GLD EEM,16,0.4738596940273904
2009-10-08,GLD EEM,16,0.4771587105663236
2009-10-09,GLD EEM,16,0.47890317948501704
2009-10-12,GLD EEM,16,0.4815951040163742
2009-10-13,GLD EEM,16,0.48219713365625877
2009-10-14,GLD EEM,16,0.48946100392713104
2009-10-15,EEM GE,16,0.4867589775652829
2009-10-16,EEM XLE,16,0.47741643369508635
2009-10-19,XLE EEM,16,0.48053295378551564
2009-10-20,XLE EEM,16,0.48531621708929534
2009-10-21,XLE EEM,16,0.47805212286518983
2009-10-22,XLE GLD,16,0.47660139176010247
2009-10-23,XLE GLD,16,0.48296859223321925
2009-10-26,MSFT XLE,16,0.47415811301358557
2009-10-27,MSFT EEM,16,0.47524441327403666
2009-10-28,MSFT XOM,16,0.4641166861532585
2009-10-29,MSFT SHV,16,0.45619075428529077
2009-10-30,MSFT XOM,16,0.45545772422245473
2009-11-02,MSFT GLD,16,0.4482309750504143
2009-11-03,MSFT GLD,16,0.4482652544375625
2009-11-04,GLD MSFT,16,0.45595164097644764
2009-11-05,GLD MSFT,16,0.46214657627992123
2009-11-06,GLD MSFT,16,0.46224542174026123
2009-11-09,GLD MSFT,16,0.46701960464028824
2009-11-10,GLD MSFT,16,0.46788606890603646
2009-11-11,GLD MSFT,16,0.4725049493270198
2009-11-12,GLD MSFT,16,0.4712242357126931
2009-11-13,MSFT GLD,16,0.4731470352324431
2009-11-16,MSFT GLD,16,0.47946898259827336
2009-11-17,MSFT GLD,16,0.48047873656453066
2009-11-18,MSFT GLD,16,0.48801059647945344
2009-11-19,MSFT GLD,16,0.4861105071746858
2009-11-20,MSFT GLD,16,0.48319691092624933
2009-11-23,MSFT GLD,16,0.4909982773545605
2009-11-24,MSFT GLD,16,0.4920316304813201
2009-11-25,MSFT GLD,16,0.49294023935140047
2009-11-27,GLD MSFT,16,0.481592178910013
2009-11-30,GLD MSFT,16,0.48490425745359483
2009-12-01,GLD MSFT,16,0.49395405850349927
2009-12-02,GLD MSFT,16,0.5002915964351293
2009-12-03,GLD MSFT,16,0.49930530429683057
2009-12-04,GLD XLV,16,0.4975743200652486
2009-12-07,MSFT XLV,16,0.48335871750864096
2009-12-08,XLV GLD,16,0.47944253907917134
2009-12-09,XLV GLD,16,0.47643188904556344
2009-12-10,XLV GLD,16,0.4769826968546449
2009-12-11,XLV GLD,16,0.47846532965309974
2009-12-14,XLV MSFT,16,0.4784692486929655
2009-12-15,XLV QQQ,16,0.47828617096231724
2009-12-16,XLV QQQ,16,0.4794425438045764
2009-12-17,XLV MSFT,16,0.47328715705428553
2009-12-18,XLV GE,16,0.47225927590492345
2009-12-21,XLV MSFT,16,0.46791679262402947
2009-12-22,XLV MSFT,16,0.47285869871874
2009-12-23,XLV MSFT,16,0.4756670358378154
2009-12-24,XLV MSFT,16,0.47585644027743657
2009-12-28,XLV MSFT,16,0.47746079216346565
2009-12-29,XLV XLK,16,0.4800534065225605
2009-12-30,XLV XLK,16,0.4776976508989454
2009-12-31,XLV XLK,16,0.4793786047359143
2010-01-04,XLV XLK,16,0.4789707881976859
2010-01-05,XLK XLV,16,0.481311529261242
2010-01-06,XLK QQQ,16,0.47823037385823375
2010-01-07,IWM QQQ,16,0.4743073328610131
2010-01-08,IWM QQQ,16,0.4743329078894641
2010-01-11,IWM QQQ,16,0.48022852140462435
2010-01-12,IWM QQQ,16,0.4740880910018488
2010-01-13,IWM QQQ,16,0.4729681586068392
2010-01-14,IWM QQQ,16,0.4760539198392433
2010-01-15,IWM QQQ,16,0.47902704139850555
2010-01-19,IWM XLV,16,0.47322016057442695
2010-01-20,IWM XLV,16,0.480668456939135
2010-01-21,XLV IWM,16,0.4761600357859512
2010-01-22,XLV QQQ,16,0.46540460676510165
2010-01-25,XLV IWM,16,0.46078343002438565
2010-01-26,GE XLE,16,0.45480939786726604
2010-01-27,GE SHV,16,0.45359612493887275
2010-01-28,IWM GE,16,0.4551166378161192
2010-01-29,GE SHV,16,0.44834378320804
2010-02-01,SHV GE,16,0.44813881504553016
2010-02-02,GE SHV,16,0.4490523207285009
2010-02-03,GE XLV,16,0.45585991247638047
2010-02-04,GE SHV,16,0.4470727204218159
2010-02-05,GE TLT,16,0.44062932794071713
2010-02-08,TLT GE,16,0.43897695194778324
2010-02-09,TLT SHV,16,0.43728416253505764
2010-02-10,TLT SHV,16,0.4362954561719721
2010-02-11,TLT GE,16,0.4332781028774566
2010-02-12,GE SHV,16,0.4327186225978419
2010-02-16,SHV GE,16,0.4343297419324267
2010-02-17,GE GLD,16,0.4406529831344915
2010-02-18,GE SHV,16,0.438888381318922
2010-02-19,SHV GE,16,0.4394994684937257
2010-02-22,GE SHV,16,0.44071112029529247
2010-02-23,SHV TLT,16,0.43977403212583915
2010-02-24,TLT SHV,16,0.4428043692426847
2010-02-25,TLT,16,0.44421552607542314
2010-02-26,TLT SHV,16,0.4454099374333757
2010-03-01,TLT SHV,16,0.4457872924989528
2010-03-02,TLT SHV,16,0.444823153728907
2010-03-03,IWM TLT,16,0.4447085384159113
2010-03-04,TLT IWM,16,0.4448519897230684
2010-03-05,IWM GLD,16,0.44606059083040256
2010-03-08,IWM C,16,0.44894830725421164
2010-03-09,IWM XLF,16,0.44883005790769187
2010-03-10,C IWM,16,0.4534308980214764
2010-03-11,C IWM,16,0.45491401446098095
2010-03-12,C IWM,16,0.47131099719468167
2010-03-15,IWM QQQ,16,0.45093429408794555
2010-03-16,QQQ IWM,16,0.45205430920995837
2010-03-17,QQQ IWM,16,0.45440307124045237
2010-03-18,IWM QQQ,16,0.4556130243297744
2010-03-19,IWM QQQ,16,0.4534315055968467
2010-03-22,QQQ IWM,16,0.4488838445487774
2010-03-23,IWM QQQ,16,0.4571544527145394
2010-03-24,IWM QQQ,16,0.4594519080097671
2010-03-25,XLF QQQ,16,0.4608185833405914
2010-03-26,XLF QQQ,16,0.45996545170014014
2010-03-29,XLF QQQ,16,0.46096831824829176
2010-03-30,XLF QQQ,16,0.4607777422484124
2010-03-31,QQQ XLF,16,0.45709284563080826
2010-04-01,XLF QQQ,16,0.46141749373596497
2010-04-05,XLF QQQ,16,0.46227939666421836
2010-04-06,XLF QQQ,16,0.46423845770383654
2010-04-07,XLF QQQ,16,0.4682463503999688
2010-04-08,XLF QQQ,16,0.4650553014543108
2010-04-09,XLF QQQ,16,0.469870807798897
2010-04-12,XLF QQQ,16,0.47202659107801065
2010-04-13,XLF QQQ,16,0.47188240274624643
2010-04-14,XLF QQQ,16,0.4779910317945216
2010-04-15,XLF QQQ,16,0.48308106769121784
2010-04-16,QQQ XLF,16,0.48092443671367635
2010-04-19,QQQ XLK,16,0.46704551679320966
2010-04-20,QQQ XLK,16,0.47070876018099045
2010-04-21,QQQ GE,16,0.4736221403519468
2010-04-22,QQQ XLK,16,0.46824455759030714
2010-04-23,QQQ GE,16,0.4740763471278978
2010-04-26,QQQ GE,16,0.4794964069712524
2010-04-27,QQQ GE,16,0.4784143591321034
2010-04-28,IWM QQQ,16,0.4679530212103839
2010-04-29,IWM MSFT,16,0.4685258258893557
2010-04-30,QQQ IWM,16,0.4722662014264374
2010-05-03,GLD IWM,16,0.46278928652454315
2010-05-04,GLD IWM,16,0.46403633879645884
2010-05-05,GLD TLT,16,0.4521647961228557
2010-05-06,GLD TLT,16,0.4564928117629408
2010-05-07,GLD TLT,16,0.4646767329699682
2010-05-10,GLD TLT,16,0.4578369287301959
2010-05-11,GLD TLT,16,0.4636977189402904
2010-05-12,GLD TLT,16,0.4651853173494374
2010-05-13,GLD TLT,16,0.4655319329172565
2010-05-14,GLD TLT,16,0.46883827307785864
2010-05-17,GLD TLT,16,0.4678025250205806
2010-05-18,TLT GLD,16,0.4649956924964736
2010-05-19,TLT GLD,16,0.46626091487774246
2010-05-20,TLT GLD,16,0.46703186085489024
2010-05-21,TLT SHV,16,0.4684537494996595
2010-05-24,TLT SHV,16,0.4664638069000012
2010-05-25,TLT GLD,16,0.4682212665576545
2010-05-26,TLT GLD,16,0.46772707401399527
2010-05-27,TLT GLD,16,0.4636170160257837
2010-05-28,TLT GLD,16,0.4634584846084891
2010-06-01,TLT GLD,16,0.4687927640326157
2010-06-02,TLT GLD,16,0.46720590166050285
2010-06-03,GLD TLT,16,0.4625745429180226
2010-06-04,TLT GLD,16,0.4644755754043337
2010-06-07,TLT GLD,16,0.46740854204877397
2010-06-08,TLT GLD,16,0.4740877451346653
2010-06-09,TLT GLD,16,0.4711147172490066
2010-06-10,TLT GLD,16,0.4679874638941767
2010-06-11,TLT GLD,16,0.46876993627971786
2010-06-14,TLT GLD,16,0.46645036690783004
2010-06-15,TLT GLD,16,0.468546843326907
2010-06-16,TLT GLD,16,0.47066614017252545
2010-06-17,GLD TLT,16,0.4724692429906106
2010-06-18,GLD TLT,16,0.47701577923016886
2010-06-21,GLD EEM,16,0.4731831337851012
2010-06-22,SHV EEM,16,0.4665226346360229
2010-06-23,TLT GLD,16,0.4632060885334748
2010-06-24,TLT SHV,16,0.46425773010624616
2010-06-25,TLT SHV,16,0.46188537291351384
2010-06-28,TLT GLD,16,0.4645237839311613
2010-06-29,TLT SHV,16,0.4624763332237144
2010-06-30,TLT SHV,16,0.4650230084716257
2010-07-01,TLT SHV,16,0.4661713822836928
2010-07-02,TLT GLD,16,0.46466402560737574
2010-07-06,TLT EEM,16,0.46252384551985987
2010-07-07,TLT EEM,16,0.4620852361568225
2010-07-08,EEM TLT,16,0.4642146411004676
2010-07-09,EEM EFA,16,0.46368566075215933
2010-07-12,EEM EFA,16,0.4658080429555423
2010-07-13,TLT SHV,16,0.4699535704901937
2010-07-14,EFA C,16,0.4687612635795428
2010-07-15,EFA EEM,16,0.46846049784184324
2010-07-16,TLT EFA,16,0.46384246245937166
2010-07-19,TLT SHV,16,0.4611452219108421
2010-07-20,EFA EEM,16,0.46052944379373784
2010-07-21,EFA EEM,16,0.47358134663478446
2010-07-22,TLT EFA,16,0.47516740357154585
2010-07-23,EFA EEM,16,0.474892606760614
2010-07-26,TLT EFA,16,0.4780855949565267
2010-07-27,EFA EEM,16,0.479973627954801
2010-07-28,EFA EEM,16,0.47547334238900096
2010-07-29,TLT SHV,16,0.47995060327062666
2010-07-30,EFA TLT,16,0.48470301251423825
2010-08-02,TLT EEM,16,0.4903722941376725
2010-08-03,EFA EEM,16,0.48958012124081135
2010-08-04,EFA EEM,16,0.49080572258291993
2010-08-05,EFA EEM,16,0.4889298476884184
2010-08-06,EFA EEM,16,0.4872668725534855
2010-08-09,EFA EEM,16,0.4930126304388825
2010-08-10,EFA GE,16,0.48325337473402147
2010-08-11,EFA XLE,16,0.4742527264449867
2010-08-12,EFA EEM,16,0.46214100471200864
2010-08-13,EEM EFA,16,0.46736868023319866
2010-08-16,EEM XLE,16,0.4663853286527749
2010-08-17,GE EEM,16,0.4741599536828198
2010-08-18,GE XLE,16,0.47207614413614274
2010-08-19,TLT GE,16,0.46855435337870727
2010-08-20,TLT GLD,16,0.46601634700687095
2010-08-23,TLT EEM,16,0.46379899778555617
2010-08-24,TLT GLD,16,0.46105841837349776
2010-08-25,TLT GLD,16,0.4694377246190892
2010-08-26,TLT GLD,16,0.4667323612774895
2010-08-27,TLT GLD,16,0.4674278318192406
2010-08-30,GLD TLT,16,0.46339753525160066
2010-08-31,GLD TLT,16,0.46957404430952415
2010-09-01,GLD TLT,16,0.4684219096582117
2010-09-02,GLD XOM,16,0.4644427913440914
2010-09-03,GLD TLT,16,0.4648246698869677
2010-09-07,GLD TLT,16,0.47312471839789966
2010-09-08,GLD TLT,16,0.47297983189488524
2010-09-09,GLD TLT,16,0.4691480746451477
2010-09-10,GLD TLT,16,0.4639036745475495
2010-09-13,GLD XLV,16,0.46288647447689063
2010-09-14,GLD XLV,16,0.46387191414663315
2010-09-15,GLD TLT,16,0.46640017707194115
2010-09-16,GLD XLV,16,0.46419111073043223
2010-09-17,GLD TLT,16,0.4659062553856404
2010-09-20,GLD QQQ,16,0.46631099055630676
2010-09-21,GLD QQQ,16,0.4690542788073958
2010-09-22,GLD QQQ,16,0.4713045913188244
2010-09-23,GLD QQQ,16,0.4693854090650926
2010-09-24,GLD QQQ,16,0.47483005125566824
2010-09-27,GLD QQQ,16,0.4767889170553269
2010-09-28,GLD QQQ,16,0.4753108132099255
2010-09-29,GLD QQQ,16,0.477141396490649
2010-09-30,GLD QQQ,16,0.4787130507906833
2010-10-01,GLD QQQ,16,0.47797492139831277
2010-10-04,GLD QQQ,16,0.4761683241037699
2010-10-05,GLD EEM,16,0.479413458863919
2010-10-06,GLD EEM,16,0.4843513096709839
2010-10-07,GLD EEM,16,0.48694280767525944
2010-10-08,GE EEM,16,0.4802738756149589
2010-10-11,EEM QQQ,16,0.483961569070041
2010-10-12,GLD QQQ,16,0.48115487790939127
2010-10-13,XLK QQQ,16,0.48547229998719016
2010-10-14,XLK QQQ,16,0.4870769318135667
2010-10-15,XLK GLD,16,0.4918192362499492
2010-10-18,XLK QQQ,16,0.49082079199603457
2010-10-19,XLK GLD,16,0.483939233802756
2010-10-20,XLK QQQ,16,0.484387723050839
2010-10-21,XLK QQQ,16,0.4895350435417269
2010-10-22,XLK QQQ,16,0.48742217090008655
2010-10-25,XLK QQQ,16,0.4916571202715461
2010-10-26,XLK QQQ,16,0.4894966778708347
2010-10-27,XLK XOM,16,0.4901303294316158
2010-10-28,XLK QQQ,16,0.49416033660387526
2010-10-29,QQQ XLK,16,0.4930343068270994
2010-11-01,XOM XLE,16,0.4935899203980194
2010-11-02,XOM XLE,16,0.4954794069965892
2010-11-03,XOM XLK,16,0.5000276019868264
2010-11-04,XOM XLK,16,0.504301874491733
2010-11-05,XOM XLE,16,0.5088362711872491
2010-11-08,XOM XLE,16,0.5090604914074359
2010-11-09,XOM XLE,16,0.5170630224681625
2010-11-10,XOM XLE,16,0.5186627476956633
2010-11-11,XOM XLE,16,0.5200934837570281
2010-11-12,XOM XLE,16,0.5226843841982307
2010-11-15,XOM XLE,16,0.5219502125048207
2010-11-16,XOM XLE,16,0.5113197053745587
2010-11-17,XOM XLE,16,0.5056096182875517
2010-11-18,XOM XLE,16,0.5127083046512901
2010-11-19,XOM XLE,16,0.5171193756654214
2010-11-22,XOM XLE,16,0.5182310874237126
2010-11-23,XOM XLE,16,0.5103120488971641
2010-11-24,XOM XLE,16,0.5123893711223727
2010-11-26,XOM XLE,16,0.5128608895869783
