date,ticker,asset_name,action,position_status,direction,close,high_20d,low_20d,sma_50,sma_200,mom_12m,mom_12m_5d_ago,atr_20,atr_20_10d_ago,volatility_60d,entry_date,entry_price,days_held,current_pnl_pct,peak_price,peak_pnl_pct,current_leverage,position_size_pct,signal_momentum,signal_ma_cross,signal_price_vs_ma,signal_breakout,signal_combined,decision,decision_reason,entry_criteria_met,leverage_up_criteria_met,leverage_down_criteria_met,exit_criteria_met,portfolio_equity,portfolio_cash,portfolio_positions,portfolio_leverage
1982-02-17,WHEAT,Wheat Futures,HOLD,OPEN,LONG,5.549313500050686,5.658228028112009,4.955920320479507,5.092838373979242,4.870575296212321,0.4916489876793886,0.5126083171978124,0.07966205257821928,0.07566921186732331,0.24090726007714047,1982-01-20,5.02729498598187,28,0.1038368576987057,5.632920419688928,0.1204674552409968,2.0,2.109076132973035,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=10.4%, Days=0.1204674552409968",False,False,False,False,104783.95587284458,93986.72313872773,3,1.0
1982-02-18,DXY,US Dollar Index,HOLD,OPEN,LONG,93.66759393185316,94.99257498531925,89.72095430683468,89.62784434895282,84.30687842071255,0.11833518853942215,0.1312530079864429,1.1663901172217777,0.9797010115432059,0.10301835059674987,1981-12-24,86.29576113059319,56,0.08542520170954886,93.96822519897286,0.08890893327621001,2.0,2.074698547439942,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=8.5%, Days=0.08890893327621001",False,False,False,False,104793.1993892338,93986.72313872773,3,1.0
1982-02-18,TBOND,30-Year Treasury Bond,HOLD,OPEN,LONG,114.82155988353942,115.68189953519297,110.64296542086753,111.42370880619187,104.66466829133493,0.24363647632233443,0.20576140497411965,1.198578257431268,1.2449540716499292,0.11740390608794753,1982-01-12,112.5816584999439,37,0.019895793093123063,114.82155988353942,0.019895793093123063,1.0,1.9504399089072693,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=2.0%, Days=0.019895793093123063",False,False,False,False,104798.99738800494,93986.72313872773,3,1.0
1982-02-18,WHEAT,Wheat Futures,HOLD,OPEN,LONG,5.6308364158129605,5.669006715463854,4.982550352718724,5.103770688615182,4.877596267494368,0.5029684195351705,0.5276148864983077,0.08207798007375952,0.0769181414188306,0.24135115745452437,1982-01-20,5.02729498598187,29,0.12005291742656996,5.632920419688928,0.1204674552409968,2.0,2.138427698694419,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=12.0%, Days=0.1204674552409968",False,False,False,False,104863.92919468344,93986.72313872773,3,1.0
1982-02-19,DXY,US Dollar Index,HOLD,OPEN,LONG,95.73076617231904,95.73770000398622,89.72095430683468,89.81660686350604,84.37738081778927,0.1321403649295445,0.1331591293607095,1.2615889916726075,0.9941056003008193,0.11107307883104371,1981-12-24,86.29576113059319,57,0.10933335447899524,95.73076617231904,0.10933335447899524,2.0,2.117033175728218,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=10.9%, Days=0.10933335447899524",False,False,False,False,104959.70685409129,93986.72313872773,3,1.0
1982-02-19,TBOND,30-Year Treasury Bond,HOLD,OPEN,LONG,115.36296137243185,115.75129973628566,110.64296542086753,111.48982793063142,104.759015791295,0.2554074178485981,0.20042144958377084,1.158197947669592,1.2004000939157442,0.11630964656189124,1982-01-12,112.5816584999439,38,0.02470476016738856,115.36296137243185,0.02470476016738856,1.0,1.9564563783646238,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=2.5%, Days=0.02470476016738856",False,False,False,False,104969.34482709828,93986.72313872773,3,1.0
1982-02-19,WHEAT,Wheat Futures,HOLD,OPEN,LONG,5.587761677135133,5.669006715463854,4.982550352718724,5.113694734221459,4.884830455751751,0.48767052632376595,0.558328194439975,0.08088539964022293,0.07767913018364077,0.24175213481336524,1982-01-20,5.02729498598187,30,0.11148474332937913,5.632920419688928,0.1204674552409968,2.0,2.120631187421077,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=11.1%, Days=0.1204674552409968",False,False,False,False,104935.03642953419,93986.72313872773,3,1.0
1982-02-22,DXY,US Dollar Index,HOLD,OPEN,LONG,96.43344593244338,96.58944178248827,89.72095430683468,90.02345822297738,84.45124856962438,0.12742175564689484,0.12962174582699948,1.2568549981892736,1.0455238094375865,0.11118294603454999,1981-12-24,86.29576113059319,60,0.11747604597297209,96.43344593244338,0.11747604597297209,2.0,2.1324110409391346,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=11.7%, Days=0.11747604597297209",False,False,False,False,104967.65659639082,93986.72313872773,3,1.0
1982-02-22,TBOND,30-Year Treasury Bond,HOLD,OPEN,LONG,114.30391069000524,115.75129973628566,110.64296542086753,111.52538654506691,104.85015127463306,0.22908887805416578,0.203684951944324,1.1594690463812576,1.1749838092967444,0.11680814363438342,1982-01-12,112.5816584999439,41,0.015297804393796511,115.36296137243185,0.02470476016738856,1.0,1.9388752081786573,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=1.5%, Days=0.02470476016738856",False,False,False,False,104948.80348626891,93986.72313872773,3,1.0
1982-02-22,WHEAT,Wheat Futures,HOLD,OPEN,LONG,5.607155232679774,5.684470220263019,4.982550352718724,5.121500584086561,4.891972582908721,0.5071905594667818,0.5208549240409432,0.08392192602382909,0.07384011390453557,0.23281581843420754,1982-01-20,5.02729498598187,33,0.11534239552578249,5.632920419688928,0.1204674552409968,2.0,2.127399039896586,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=11.5%, Days=0.1204674552409968",False,False,False,False,104964.2501688079,93986.72313872773,3,1.0
1982-02-23,DXY,US Dollar Index,LEVERAGE_DOWN,OPEN,LONG,97.19228514344582,97.52804432016617,89.72095430683468,90.2433228525031,84.52929149097318,0.13409108627180544,0.11900361279526028,1.2444014309653497,1.0284579848885222,0.10763477894016436,1981-12-24,86.29576113059319,61,0.1262695162554124,97.19228514344582,0.1262695162554124,1.0,2.1957155764096585,1,1,1,0,0.75,REDUCE LEVERAGE 2.0x -> 1.0x,Leverage duration 61d > 60d,False,False,True,False,102743.52188524097,93986.72313872773,3,1.0
1982-02-23,TBOND,30-Year Treasury Bond,HOLD,OPEN,LONG,114.61088282039937,115.75129973628566,110.64296542086753,111.58774343603719,104.94618462768229,0.239778091472848,0.20571746513827405,1.1504600665901747,1.1079859317163638,0.1165664430607783,1982-01-12,112.5816584999439,42,0.018024466396153512,115.36296137243185,0.02470476016738856,1.0,1.9857042741791804,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=1.8%, Days=0.02470476016738856",False,False,False,False,102748.98657118539,93986.72313872773,3,1.0
1982-02-23,WHEAT,Wheat Futures,HOLD,OPEN,LONG,5.677395574713485,5.684470220263019,5.10470978179792,5.131241584562971,4.899140173442699,0.49028860312490874,0.5388328229837256,0.08508985995030724,0.07220671508632259,0.2301245809159657,1982-01-20,5.02729498598187,34,0.12931419193509805,5.677395574713485,0.12931419193509805,2.0,2.1992924930937052,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=12.9%, Days=0.12931419193509805",False,False,False,False,102804.9319733747,93986.72313872773,3,1.0
1982-02-24,DXY,US Dollar Index,LEVERAGE_UP,OPEN,LONG,98.32235139574752,98.92888229783173,89.72095430683468,90.50012714413073,84.6106939983141,0.1267021991703856,0.11779758588700351,1.285030524778977,1.0992139663321132,0.10805424476360685,1981-12-24,86.29576113059319,62,0.13936478579700148,98.32235139574752,0.13936478579700148,2.0,2.171166478705476,1,1,1,0,0.75,INCREASE LEVERAGE 1.0x -> 2.0x,PnL=13.9% | Days=62 | Signals agree | Max leverage criteria met -> 2.0x,False,True,False,False,105113.34801299495,93986.72313872773,3,1.0
1982-02-24,TBOND,30-Year Treasury Bond,HOLD,OPEN,LONG,114.67422196665234,115.75129973628566,110.64296542086753,111.66502731297896,105.0430356116843,0.23452633439284343,0.23254345675053556,1.173604076753398,1.1132128462899977,0.11649248534555141,1982-01-12,112.5816584999439,43,0.01858707265988166,115.36296137243185,0.02470476016738856,1.0,1.9420908146544378,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=1.9%, Days=0.02470476016738856",False,False,False,False,105114.47556989014,93986.72313872773,3,1.0
1982-02-24,WHEAT,Wheat Futures,HOLD,OPEN,LONG,5.7232352303760194,5.730191790729487,5.155480887384159,5.141231546384676,4.906472493863024,0.47024298009641297,0.4916489876793886,0.08032465254538161,0.069739686580604,0.22896490813724274,1982-01-20,5.02729498598187,35,0.13843234708420976,5.7232352303760194,0.13843234708420976,2.0,2.167584480988117,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=13.8%, Days=0.13843234708420976",False,False,False,False,105150.98618327851,93986.72313872773,3,1.0
1982-02-24,SP500,S&P 500 Index,ENTRY,OPEN,LONG,172.44604738110345,173.16986250862908,161.77241908120087,168.6871564089472,159.7722661214705,0.2036139853277572,0.1722196386723367,2.0895324329623817,2.1121392238499594,0.15952781735395852,1982-02-24,172.44604738110345,0,0.0,172.44604738110345,0.0,1.0,1.9132405239287567,1,1,1,0,0.75,OPEN LONG POSITION,Mom=20.4% | Price>SMA200 | GoldenCross | Breakout>172.37,True,False,False,False,105150.98618327851,91974.93185975852,4,1.0
1982-02-25,DXY,US Dollar Index,LEVERAGE_DOWN,OPEN,LONG,98.64600285529228,99.10586188562003,89.72095430683468,90.78085520919336,84.69180403423734,0.13214069456095534,0.11833518853942215,1.260735659578239,1.03337076171023,0.10807269836709582,1981-12-24,86.29576113059319,63,0.1431152766125929,98.64600285529228,0.1431152766125929,1.0,2.225680600047257,1,1,1,0,0.75,REDUCE LEVERAGE 2.0x -> 1.0x,Leverage duration 63d > 60d,False,False,True,False,102876.3127651296,91974.93185975852,4,1.0
1982-02-25,TBOND,30-Year Treasury Bond,HOLD,OPEN,LONG,113.1697493749707,115.75129973628566,110.64296542086753,111.70745051636106,105.13133597862655,0.21269355037523274,0.24363647632233443,1.22046127057506,1.1274797516409698,0.11438569926193011,1982-01-12,112.5816584999439,44,0.0052236828171002714,115.36296137243185,0.02470476016738856,1.0,1.9588189701946965,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=0.5%, Days=0.02470476016738856",False,False,False,False,102849.53030049684,91974.93185975852,4,1.0
1982-02-25,WHEAT,Wheat Futures,HOLD,OPEN,LONG,5.875860789525963,5.880813727912763,5.155480887384159,5.155567859767775,4.914207438836861,0.5089100490411897,0.5029684195351705,0.0826077324249674,0.07024476418286571,0.23275828344797805,1982-01-20,5.02729498598187,36,0.16879172714357077,5.875860789525963,0.16879172714357077,2.0,2.272500339243518,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=16.9%, Days=0.16879172714357077",False,False,False,False,102971.09431974539,91974.93185975852,4,1.0
1982-02-25,SP500,S&P 500 Index,HOLD,OPEN,LONG,170.8594451685854,173.16986250862908,161.77241908120087,168.69811039196296,159.88304404941047,0.189572892729595,0.1661462629311934,2.023387418461607,2.0083024004023713,0.16017854951738147,1982-02-24,172.44604738110345,1,-0.00920057163741002,172.44604738110345,0.0,1.0,1.9361161792976853,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=-0.9%, Days=0",False,False,False,False,102952.58468996373,91974.93185975852,4,1.0
1982-02-26,DXY,US Dollar Index,LEVERAGE_UP,OPEN,LONG,98.68853455381314,99.10586188562003,89.72095430683468,91.06365618760562,84.77431825232304,0.13199214277489557,0.1321403649295445,1.238052122872086,1.0437233500880523,0.10805109230437422,1981-12-24,86.29576113059319,64,0.1436081362613594,98.68853455381314,0.1436081362613594,2.0,2.176541893485361,1,1,1,0,0.75,INCREASE LEVERAGE 1.0x -> 2.0x,PnL=14.4% | Days=64 | Signals agree -> 1.5x,False,True,False,False,105244.25725394556,91974.93185975852,4,1.0
1982-02-26,TBOND,30-Year Treasury Bond,HOLD,OPEN,LONG,114.14256322845846,115.75129973628566,110.64296542086753,111.76314926426092,105.23087399440003,0.22325897763155655,0.2554074178485981,1.2919467894437893,1.062228817227299,0.11569608631539986,1982-01-12,112.5816584999439,45,0.013864644999125996,115.36296137243185,0.02470476016738856,1.0,1.9303853640528623,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=1.4%, Days=0.02470476016738856",False,False,False,False,105261.57518500614,91974.93185975852,4,1.0
1982-02-26,WHEAT,Wheat Futures,HOLD,OPEN,LONG,5.908462152536176,5.952057382157292,5.1891130453340955,5.170870877430367,4.921987774280741,0.5010309296455413,0.48767052632376595,0.08591603183983051,0.07310871126315507,0.23126831685754717,1982-01-20,5.02729498598187,37,0.1752765988491537,5.908462152536176,0.1752765988491537,2.0,2.2348339448769985,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=17.5%, Days=0.1752765988491537",False,False,False,False,105287.54169246777,91974.93185975852,4,1.0
1982-02-26,SP500,S&P 500 Index,HOLD,OPEN,LONG,169.48599243493797,173.16986250862908,161.77241908120087,168.66116639144872,159.98824238002584,0.17611994183059698,0.17127791516057567,2.097515555406467,1.9648064714591058,0.1609100363142173,1982-02-24,172.44604738110345,2,-0.01716510752852342,172.44604738110345,0.0,1.0,1.8782465472105294,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=-1.7%, Days=0",False,False,False,False,105271.51870862099,91974.93185975852,4,1.0
1982-03-01,DXY,US Dollar Index,LEVERAGE_DOWN,OPEN,LONG,97.78513818052714,99.10586188562003,89.72095430683468,91.33685404860407,84.84960810718049,0.12511515366885262,0.12742175564689484,1.2786496509151788,1.0907752873720846,0.10941635022964531,1981-12-24,86.29576113059319,67,0.13313952967570253,98.68853455381314,0.1436081362613594,1.0,2.2044671425254267,1,1,1,0,0.75,REDUCE LEVERAGE 2.0x -> 1.0x,Leverage duration 67d > 60d,False,False,True,False,102959.86438984459,91974.93185975852,4,1.0
1982-03-01,TBOND,30-Year Treasury Bond,HOLD,OPEN,LONG,113.24490604687438,115.75129973628566,110.84414630281347,111.7899577743006,105.33051093716982,0.2138393269329415,0.22908887805416578,1.2670783936058498,1.0490238099001943,0.11567759048117819,1982-01-12,112.5816584999439,48,0.005891257561557494,115.36296137243185,0.02470476016738856,1.0,1.9583232685313923,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=0.6%, Days=0.02470476016738856",False,False,False,False,102943.88439004197,91974.93185975852,4,1.0
1982-03-01,WHEAT,Wheat Futures,LEVERAGE_DOWN,OPEN,LONG,5.750574774843123,5.952057382157292,5.1891130453340955,5.182280709202023,4.928981635264597,0.4884978025091049,0.5071905594667818,0.09342280329539636,0.07764395872851075,0.2389264594065675,1982-01-20,5.02729498598187,40,0.14387056874085363,5.908462152536176,0.1752765988491537,1.0,2.2780957675797344,1,1,1,0,0.75,REDUCE LEVERAGE 2.0x -> 1.0x,Pullback 2.7% > 2%,False,False,True,False,100528.00517830162,91974.93185975852,4,1.0
1982-03-01,SP500,S&P 500 Index,HOLD,OPEN,LONG,168.4808149170708,173.16986250862908,161.77241908120087,168.60075597811078,160.0861079326839,0.15212429941216987,0.1874595081665369,2.1609443781699524,1.9387592541493532,0.16080599680000454,1982-02-24,172.44604738110345,5,-0.022994046684465558,172.44604738110345,0.0,1.0,1.9554365565028893,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=-2.3%, Days=0",False,False,False,False,100516.27856934204,91974.93185975852,4,1.0
1982-03-02,DXY,US Dollar Index,LEVERAGE_UP,OPEN,LONG,98.35186020725942,99.10586188562003,90.23070533289153,91.61428446982237,84.9254344758481,0.1397262039107674,0.13409108627180544,1.2214918752688653,1.151839003450128,0.1093974166161438,1981-12-24,86.29576113059319,68,0.13970673551881047,98.68853455381314,0.1436081362613594,2.0,2.2204256038906873,1,1,1,0,0.75,INCREASE LEVERAGE 1.0x -> 2.0x,PnL=14.0% | Days=68 | Signals agree | Max leverage criteria met -> 2.0x,False,True,False,False,102812.30361574695,91974.93185975852,4,1.0
1982-03-02,TBOND,30-Year Treasury Bond,HOLD,OPEN,LONG,113.0977095456732,115.75129973628566,110.84414630281347,111.81643449807103,105.43485152753824,0.20359664674069267,0.239778091472848,1.2597397691155776,1.1291547705403964,0.11295721827629172,1982-01-12,112.5816584999439,49,0.004583793244878834,115.36296137243185,0.02470476016738856,1.0,1.9583307732337356,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=0.5%, Days=0.02470476016738856",False,False,False,False,102809.68323893896,91974.93185975852,4,1.0
1982-03-02,WHEAT,Wheat Futures,LEVERAGE_UP,OPEN,LONG,5.639444923506293,5.952057382157292,5.193618417299576,5.191254976221423,4.93539942327794,0.4709757432269248,0.49028860312490874,0.09785806195578259,0.08002764924466747,0.2390685181931802,1982-01-20,5.02729498598187,41,0.12176527123062093,5.908462152536176,0.1752765988491537,2.0,2.1386914622573427,1,1,1,0,0.75,INCREASE LEVERAGE 1.0x -> 2.0x,PnL=12.2% | Days=41 | Signals agree -> 1.5x,False,True,False,False,105011.2941735302,91974.93185975852,4,1.0
1982-03-02,SP500,S&P 500 Index,HOLD,OPEN,LONG,169.13163610362432,173.16986250862908,161.77241908120087,168.5846667188089,160.19333311442497,0.16019127616237205,0.1957920512307847,2.159852001341575,2.0396205512213967,0.16076568756790569,1982-02-24,172.44604738110345,6,-0.019219989833425023,172.44604738110345,0.0,1.0,1.878828400666642,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=-1.9%, Days=0",False,False,False,False,105018.88678818945,91974.93185975852,4,1.0
1982-03-03,DXY,US Dollar Index,LEVERAGE_DOWN,OPEN,LONG,98.27242676331693,99.10586188562003,90.23070533289153,91.86913041657714,84.99913935626918,0.1501543438369599,0.1267021991703856,1.2338812029243897,1.1700062993333773,0.10942597042104443,1981-12-24,86.29576113059319,69,0.13878625642572637,98.68853455381314,0.1436081362613594,1.0,2.220319599032503,1,1,1,0,0.75,REDUCE LEVERAGE 2.0x -> 1.0x,Leverage duration 69d > 60d,False,False,True,False,102734.17232434292,91974.93185975852,4,1.0
1982-03-03,TBOND,30-Year Treasury Bond,HOLD,OPEN,LONG,112.34467910473991,115.75129973628566,110.84414630281347,111.83381228202254,105.5336050211145,0.1805410879230378,0.23452633439284343,1.2427620906335597,1.1539608680579825,0.11237415303089505,1982-01-12,112.5816584999439,50,-0.0021049556238692873,115.36296137243185,0.02470476016738856,1.0,1.9469756256870392,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=-0.2%, Days=0.02470476016738856",False,False,False,False,102720.76695473818,91974.93185975852,4,1.0
1982-03-03,WHEAT,Wheat Futures,EXIT,CLOSED,LONG,5.578931293046406,5.952057382157292,5.229751608134504,5.202831142237657,4.941653232814557,0.4267458197341345,0.47024298009641297,0.10010785012239642,0.07966205257821928,0.24048600446158855,1982-01-20,5.02729498598187,42,0.10972825517554088,5.908462152536176,0.1752765988491537,2.0,2.1181014461489265,1,1,1,0,0.75,CLOSE POSITION,TRAILING STOP: Price 5.58 vs stop 5.61,False,False,False,True,104894.3372090045,94196.70033311078,4,1.0
1982-03-03,SP500,S&P 500 Index,HOLD,OPEN,LONG,170.01209115296598,173.16986250862908,161.77241908120087,168.64149702910439,160.3117601748364,0.16924115515439397,0.2036139853277572,2.1929853015124534,2.089713390014178,0.16097445077265993,1982-02-24,172.44604738110345,7,-0.014114305692136073,172.44604738110345,0.0,1.0,1.9742933314145787,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=-1.4%, Days=0",False,False,False,False,100461.0718331286,94196.70033311078,3,1.0
1982-03-04,DXY,US Dollar Index,LEVERAGE_UP,OPEN,LONG,98.82202388046002,99.10586188562003,90.23070533289153,92.11965567157448,85.07730042209181,0.14529726923820907,0.13214069456095534,1.2258942846073644,1.1663901172217777,0.1094317238011801,1981-12-24,86.29576113059319,70,0.1451550178798536,98.82202388046002,0.1451550178798536,2.0,2.2320104066604163,1,1,1,0,0.75,INCREASE LEVERAGE 1.0x -> 2.0x,PnL=14.5% | Days=70 | Signals agree | Max leverage criteria met -> 2.0x,False,True,False,False,102767.612480594,94196.70033311078,3,1.0
1982-03-04,TBOND,30-Year Treasury Bond,HOLD,OPEN,LONG,111.81413980474706,115.75129973628566,110.84414630281347,111.83453994992935,105.63021069781375,0.16720810303413058,0.21269355037523274,1.2461669300766232,1.198578257431268,0.11155209025092484,1982-01-12,112.5816584999439,51,-0.006817439940247672,115.36296137243185,0.02470476016738856,1.0,1.9370758849032572,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=-0.7%, Days=0.02470476016738856",False,False,False,False,102758.1678751443,94196.70033311078,3,1.0
1982-03-04,SP500,S&P 500 Index,HOLD,OPEN,LONG,171.21157460139804,173.16986250862908,161.77241908120087,168.7009322746552,160.447741835226,0.1655925853250355,0.189572892729595,2.232758405606501,2.05804405557666,0.16130295430349023,1982-02-24,172.44604738110345,8,-0.007158602928005912,172.44604738110345,0.0,1.0,1.9435123663994005,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=-0.7%, Days=0",False,False,False,False,102772.16129730426,94196.70033311078,3,1.0
1982-03-05,DXY,US Dollar Index,LEVERAGE_DOWN,OPEN,LONG,99.17472737804746,99.24690839425503,90.35554913424808,92.36029468926849,85.15899992679346,0.1516286335704924,0.13199214277489557,1.1499702136163399,1.2615889916726075,0.10944391121981992,1981-12-24,86.29576113059319,71,0.14924216530130907,99.17472737804746,0.14924216530130907,1.0,2.29082416829441,1,1,1,0,0.75,REDUCE LEVERAGE 2.0x -> 1.0x,Leverage duration 71d > 60d,False,False,True,False,100486.56418505764,94196.70033311078,3,1.0
1982-03-05,TBOND,30-Year Treasury Bond,HOLD,OPEN,LONG,113.09523542767214,115.75129973628566,110.84414630281347,111.87759355965358,105.72960200959375,0.18569277333871215,0.22325897763155655,1.2817220927875261,1.158197947669592,0.11173916513601492,1982-01-12,112.5816584999439,52,0.004561817036373592,115.36296137243185,0.02470476016738856,1.0,2.0031063953687758,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=0.5%, Days=0.02470476016738856",False,False,False,False,100509.3701161207,94196.70033311078,3,1.0
1982-03-05,SP500,S&P 500 Index,HOLD,OPEN,LONG,172.86378561468754,173.67030586992863,161.77241908120087,168.7459864835535,160.58802254696622,0.16262926122154076,0.17611994183059698,2.263004391620386,2.1141860169180715,0.16227427324559343,1982-02-24,172.44604738110345,9,0.0024224285794205128,172.86378561468754,0.0024224285794205128,1.0,2.006059761986251,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=0.2%, Days=0.0024224285794205128",False,False,False,False,100528.64515175087,94196.70033311078,3,1.0
1982-03-08,DXY,US Dollar Index,LEVERAGE_UP,OPEN,LONG,99.44427455689836,100.16782428114183,91.4946208337824,92.6036763561296,85.24077784964248,0.1543962986892684,0.12511515366885262,1.1389307023119577,1.2568549981892736,0.1090095043575644,1981-12-24,86.29576113059319,74,0.15236569275294123,99.44427455689836,0.15236569275294123,2.0,2.2444154093322393,1,1,1,0,0.75,INCREASE LEVERAGE 1.0x -> 2.0x,PnL=15.2% | Days=74 | Signals agree | Max leverage criteria met -> 2.0x,False,True,False,False,102843.12870992058,94196.70033311078,3,1.0
1982-03-08,TBOND,30-Year Treasury Bond,HOLD,OPEN,LONG,113.47585745307441,115.75129973628566,110.84414630281347,111.91767191767147,105.82948029683173,0.19295410150238168,0.2138393269329415,1.290643791470363,1.1594690463812576,0.11162619136429616,1982-01-12,112.5816584999439,55,0.00794266992550086,115.36296137243185,0.02470476016738856,1.0,1.964110150813239,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=0.8%, Days=0.02470476016738856",False,False,False,False,102849.90450363736,94196.70033311078,3,1.0
1982-03-08,SP500,S&P 500 Index,HOLD,OPEN,LONG,171.24939246594712,173.67030586992863,161.77241908120087,168.81166401054324,160.71342940283864,0.1568867140593606,0.15212429941216987,2.2243933837976244,2.0410592186705356,0.1630622131598461,1982-02-24,172.44604738110345,12,-0.006939300339611372,172.86378561468754,0.0024224285794205128,1.0,1.9428280210055018,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=-0.7%, Days=0.0024224285794205128",False,False,False,False,102831.07065904197,94196.70033311078,3,1.0
1982-03-09,DXY,US Dollar Index,LEVERAGE_DOWN,OPEN,LONG,99.73083117868387,100.38107531394724,92.36682890753669,92.85720781387809,85.32744253591103,0.17501825976291707,0.1397262039107674,1.1428625102386505,1.2444014309653497,0.10898570708566684,1981-12-24,86.29576113059319,75,0.15568632655964532,99.73083117868387,0.15568632655964532,1.0,2.3026857634667013,1,1,1,0,0.75,REDUCE LEVERAGE 2.0x -> 1.0x,Leverage duration 75d > 60d,False,False,True,False,100529.49497142424,94196.70033311078,3,1.0
1982-03-09,TBOND,30-Year Treasury Bond,HOLD,OPEN,LONG,113.78310488194344,115.75129973628566,110.84414630281347,111.97197106594005,105.92893683488221,0.20573840500124585,0.20359664674069267,1.295635351898516,1.1504600665901747,0.11002295197061326,1982-01-12,112.5816584999439,56,0.010671777250466996,115.36296137243185,0.02470476016738856,1.0,2.0147766601779935,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=1.1%, Days=0.02470476016738856",False,False,False,False,100534.96455820347,94196.70033311078,3,1.0
1982-03-09,SP500,S&P 500 Index,HOLD,OPEN,LONG,172.64947151185132,173.67030586992863,161.77241908120087,168.871867327594,160.83751600073182,0.18657600068683644,0.16019127616237205,2.249220102023321,2.0256361589575063,0.16372203734790633,1982-02-24,172.44604738110345,13,0.0011796392775434148,172.86378561468754,0.0024224285794205128,1.0,2.003121295930361,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=0.1%, Days=0.0024224285794205128",False,False,False,False,100551.29817011976,94196.70033311078,3,1.0
1982-03-10,DXY,US Dollar Index,LEVERAGE_UP,OPEN,LONG,100.32228254151451,100.76883834295671,92.39580698184143,93.1271013329288,85.41971164048839,0.18468216220158484,0.1501543438369599,1.090903409226891,1.285030524778977,0.10686092167616427,1981-12-24,86.29576113059319,76,0.16254009730205274,100.32228254151451,0.16254009730205274,2.0,2.263120300405013,1,1,1,0,0.75,INCREASE LEVERAGE 1.0x -> 2.0x,PnL=16.3% | Days=76 | Signals agree | Max leverage criteria met -> 2.0x,False,True,False,False,102893.63320301102,94196.70033311078,3,1.0
1982-03-10,TBOND,30-Year Treasury Bond,HOLD,OPEN,LONG,112.20343276394767,115.75129973628566,110.84414630281347,112.01413200052099,106.02757808461253,0.17671006975185755,0.1805410879230378,1.3342643648845929,1.173604076753398,0.11308290213534952,1982-01-12,112.5816584999439,57,-0.0033595679885672757,115.36296137243185,0.02470476016738856,1.0,1.9417915711123463,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=-0.3%, Days=0.02470476016738856",False,False,False,False,102865.51204423055,94196.70033311078,3,1.0
1982-03-10,SP500,S&P 500 Index,HOLD,OPEN,LONG,174.97600336153502,176.24686872424107,161.77241908120087,168.98712989156695,160.98395185273367,0.2007858808092311,0.16924115515439397,2.1505621029758997,2.0895324329623817,0.1654288634893383,1982-02-24,172.44604738110345,14,0.014671000111938766,174.97600336153502,0.014671000111938766,1.0,1.9839183777857237,1,1,1,0,0.75,MAINTAIN POSITION,"PnL=1.5%, Days=0.014671000111938766",False,False,False,False,102892.6538462986,94196.70033311078,3,1.0
1982-03-11,DXY,US Dollar Index,LEVERAGE_DOWN,OPEN,LONG,100.69765081032389,101.09173058894054,92.39580698184143,93.39642593083889,85.51299600522704,0.18048564348002527,0.14529726923820907,1.1153817826740138,1.260735659578239,0.10343701792790057,1981-12-24,86.29576113059319,77,0.16688988533209664,100.69765081032389,0.16688988533209664,1.0,2.324008482720144,1,1,1,0,0.75,REDUCE LEVERAGE 2.0x -> 1.0x,Leverage duration 77d > 60d,False,False,True,False,100572.75991637776,94196.70033311078,3,1.0
